group_id,image_path,label,angle,original_file,split
958,/kaggle/working/real_text_10k_dataset/doc_g958_rot90.jpg,1,90,2040920683.tif,train
958,/kaggle/working/real_text_10k_dataset/doc_g958_rot180.jpg,2,180,2040920683.tif,train
958,/kaggle/working/real_text_10k_dataset/doc_g958_rot270.jpg,3,270,2040920683.tif,train
959,/kaggle/working/real_text_10k_dataset/doc_g959_rot0.jpg,0,0,0011929754.tif,train
959,/kaggle/working/real_text_10k_dataset/doc_g959_rot90.jpg,1,90,0011929754.tif,train
959,/kaggle/working/real_text_10k_dataset/doc_g959_rot180.jpg,2,180,0011929754.tif,train
959,/kaggle/working/real_text_10k_dataset/doc_g959_rot270.jpg,3,270,0011929754.tif,train
960,/kaggle/working/real_text_10k_dataset/doc_g960_rot0.jpg,0,0,2084033402.tif,train
960,/kaggle/working/real_text_10k_dataset/doc_g960_rot90.jpg,1,90,2084033402.tif,train
960,/kaggle/working/real_text_10k_dataset/doc_g960_rot180.jpg,2,180,2084033402.tif,train
960,/kaggle/working/real_text_10k_dataset/doc_g960_rot270.jpg,3,270,2084033402.tif,train
961,/kaggle/working/real_text_10k_dataset/doc_g961_rot0.jpg,0,0,2080724101.tif,train
961,/kaggle/working/real_text_10k_dataset/doc_g961_rot90.jpg,1,90,2080724101.tif,train
961,/kaggle/working/real_text_10k_dataset/doc_g961_rot180.jpg,2,180,2080724101.tif,train
961,/kaggle/working/real_text_10k_dataset/doc_g961_rot270.jpg,3,270,2080724101.tif,train
962,/kaggle/working/real_text_10k_dataset/doc_g962_rot0.jpg,0,0,71533911.tif,train
962,/kaggle/working/real_text_10k_dataset/doc_g962_rot90.jpg,1,90,71533911.tif,train
962,/kaggle/working/real_text_10k_dataset/doc_g962_rot180.jpg,2,180,71533911.tif,train
962,/kaggle/working/real_text_10k_dataset/doc_g962_rot270.jpg,3,270,71533911.tif,train
963,/kaggle/working/real_text_10k_dataset/doc_g963_rot0.jpg,0,0,2060056989_2060057011.tif,test
963,/kaggle/working/real_text_10k_dataset/doc_g963_rot90.jpg,1,90,2060056989_2060057011.tif,test
963,/kaggle/working/real_text_10k_dataset/doc_g963_rot180.jpg,2,180,2060056989_2060057011.tif,test
963,/kaggle/working/real_text_10k_dataset/doc_g963_rot270.jpg,3,270,2060056989_2060057011.tif,test
964,/kaggle/working/real_text_10k_dataset/doc_g964_rot0.jpg,0,0,504020937+-0937.tif,train
964,/kaggle/working/real_text_10k_dataset/doc_g964_rot90.jpg,1,90,504020937+-0937.tif,train
964,/kaggle/working/real_text_10k_dataset/doc_g964_rot180.jpg,2,180,504020937+-0937.tif,train
964,/kaggle/working/real_text_10k_dataset/doc_g964_rot270.jpg,3,270,504020937+-0937.tif,train
965,/kaggle/working/real_text_10k_dataset/doc_g965_rot0.jpg,0,0,tnwl0007506.tif,train
965,/kaggle/working/real_text_10k_dataset/doc_g965_rot90.jpg,1,90,tnwl0007506.tif,train
965,/kaggle/working/real_text_10k_dataset/doc_g965_rot180.jpg,2,180,tnwl0007506.tif,train
965,/kaggle/working/real_text_10k_dataset/doc_g965_rot270.jpg,3,270,tnwl0007506.tif,train
966,/kaggle/working/real_text_10k_dataset/doc_g966_rot0.jpg,0,0,522721699+-1700.tif,train
966,/kaggle/working/real_text_10k_dataset/doc_g966_rot90.jpg,1,90,522721699+-1700.tif,train
966,/kaggle/working/real_text_10k_dataset/doc_g966_rot180.jpg,2,180,522721699+-1700.tif,train
966,/kaggle/working/real_text_10k_dataset/doc_g966_rot270.jpg,3,270,522721699+-1700.tif,train
967,/kaggle/working/real_text_10k_dataset/doc_g967_rot0.jpg,0,0,2059754625_2059754626.tif,train
967,/kaggle/working/real_text_10k_dataset/doc_g967_rot90.jpg,1,90,2059754625_2059754626.tif,train
967,/kaggle/working/real_text_10k_dataset/doc_g967_rot180.jpg,2,180,2059754625_2059754626.tif,train
967,/kaggle/working/real_text_10k_dataset/doc_g967_rot270.jpg,3,270,2059754625_2059754626.tif,train
968,/kaggle/working/real_text_10k_dataset/doc_g968_rot0.jpg,0,0,83553645.tif,train
968,/kaggle/working/real_text_10k_dataset/doc_g968_rot90.jpg,1,90,83553645.tif,train
968,/kaggle/working/real_text_10k_dataset/doc_g968_rot180.jpg,2,180,83553645.tif,train
968,/kaggle/working/real_text_10k_dataset/doc_g968_rot270.jpg,3,270,83553645.tif,train
969,/kaggle/working/real_text_10k_dataset/doc_g969_rot0.jpg,0,0,2500119675.tif,train
969,/kaggle/working/real_text_10k_dataset/doc_g969_rot90.jpg,1,90,2500119675.tif,train
969,/kaggle/working/real_text_10k_dataset/doc_g969_rot180.jpg,2,180,2500119675.tif,train
969,/kaggle/working/real_text_10k_dataset/doc_g969_rot270.jpg,3,270,2500119675.tif,train
970,/kaggle/working/real_text_10k_dataset/doc_g970_rot0.jpg,0,0,2044779649.tif,train
970,/kaggle/working/real_text_10k_dataset/doc_g970_rot90.jpg,1,90,2044779649.tif,train
970,/kaggle/working/real_text_10k_dataset/doc_g970_rot180.jpg,2,180,2044779649.tif,train
970,/kaggle/working/real_text_10k_dataset/doc_g970_rot270.jpg,3,270,2044779649.tif,train
971,/kaggle/working/real_text_10k_dataset/doc_g971_rot0.jpg,0,0,2067313051_2067313052.tif,train
971,/kaggle/working/real_text_10k_dataset/doc_g971_rot90.jpg,1,90,2067313051_2067313052.tif,train
971,/kaggle/working/real_text_10k_dataset/doc_g971_rot180.jpg,2,180,2067313051_2067313052.tif,train
971,/kaggle/working/real_text_10k_dataset/doc_g971_rot270.jpg,3,270,2067313051_2067313052.tif,train
972,/kaggle/working/real_text_10k_dataset/doc_g972_rot0.jpg,0,0,X51007846370.jpg,train
972,/kaggle/working/real_text_10k_dataset/doc_g972_rot90.jpg,1,90,X51007846370.jpg,train
972,/kaggle/working/real_text_10k_dataset/doc_g972_rot180.jpg,2,180,X51007846370.jpg,train
972,/kaggle/working/real_text_10k_dataset/doc_g972_rot270.jpg,3,270,X51007846370.jpg,train
973,/kaggle/working/real_text_10k_dataset/doc_g973_rot0.jpg,0,0,50396218-6219.tif,train
973,/kaggle/working/real_text_10k_dataset/doc_g973_rot90.jpg,1,90,50396218-6219.tif,train
973,/kaggle/working/real_text_10k_dataset/doc_g973_rot180.jpg,2,180,50396218-6219.tif,train
973,/kaggle/working/real_text_10k_dataset/doc_g973_rot270.jpg,3,270,50396218-6219.tif,train
974,/kaggle/working/real_text_10k_dataset/doc_g974_rot0.jpg,0,0,2069710755.tif,train
974,/kaggle/working/real_text_10k_dataset/doc_g974_rot90.jpg,1,90,2069710755.tif,train
974,/kaggle/working/real_text_10k_dataset/doc_g974_rot180.jpg,2,180,2069710755.tif,train
974,/kaggle/working/real_text_10k_dataset/doc_g974_rot270.jpg,3,270,2069710755.tif,train
975,/kaggle/working/real_text_10k_dataset/doc_g975_rot0.jpg,0,0,2023615821_2023615823.tif,train
975,/kaggle/working/real_text_10k_dataset/doc_g975_rot90.jpg,1,90,2023615821_2023615823.tif,train
975,/kaggle/working/real_text_10k_dataset/doc_g975_rot180.jpg,2,180,2023615821_2023615823.tif,train
975,/kaggle/working/real_text_10k_dataset/doc_g975_rot270.jpg,3,270,2023615821_2023615823.tif,train
976,/kaggle/working/real_text_10k_dataset/doc_g976_rot0.jpg,0,0,515888144+-8146.tif,train
976,/kaggle/working/real_text_10k_dataset/doc_g976_rot90.jpg,1,90,515888144+-8146.tif,train
976,/kaggle/working/real_text_10k_dataset/doc_g976_rot180.jpg,2,180,515888144+-8146.tif,train
976,/kaggle/working/real_text_10k_dataset/doc_g976_rot270.jpg,3,270,515888144+-8146.tif,train
977,/kaggle/working/real_text_10k_dataset/doc_g977_rot0.jpg,0,0,2060047338.tif,train
977,/kaggle/working/real_text_10k_dataset/doc_g977_rot90.jpg,1,90,2060047338.tif,train
977,/kaggle/working/real_text_10k_dataset/doc_g977_rot180.jpg,2,180,2060047338.tif,train
977,/kaggle/working/real_text_10k_dataset/doc_g977_rot270.jpg,3,270,2060047338.tif,train
978,/kaggle/working/real_text_10k_dataset/doc_g978_rot0.jpg,0,0,500583550.tif,train
978,/kaggle/working/real_text_10k_dataset/doc_g978_rot90.jpg,1,90,500583550.tif,train
978,/kaggle/working/real_text_10k_dataset/doc_g978_rot180.jpg,2,180,500583550.tif,train
978,/kaggle/working/real_text_10k_dataset/doc_g978_rot270.jpg,3,270,500583550.tif,train
979,/kaggle/working/real_text_10k_dataset/doc_g979_rot0.jpg,0,0,tob11429.31_tob11429.32.tif,test
979,/kaggle/working/real_text_10k_dataset/doc_g979_rot90.jpg,1,90,tob11429.31_tob11429.32.tif,test
979,/kaggle/working/real_text_10k_dataset/doc_g979_rot180.jpg,2,180,tob11429.31_tob11429.32.tif,test
979,/kaggle/working/real_text_10k_dataset/doc_g979_rot270.jpg,3,270,tob11429.31_tob11429.32.tif,test
980,/kaggle/working/real_text_10k_dataset/doc_g980_rot0.jpg,0,0,2026360494.tif,train
980,/kaggle/working/real_text_10k_dataset/doc_g980_rot90.jpg,1,90,2026360494.tif,train
980,/kaggle/working/real_text_10k_dataset/doc_g980_rot180.jpg,2,180,2026360494.tif,train
980,/kaggle/working/real_text_10k_dataset/doc_g980_rot270.jpg,3,270,2026360494.tif,train
981,/kaggle/working/real_text_10k_dataset/doc_g981_rot0.jpg,0,0,receipt_00050.png,train
981,/kaggle/working/real_text_10k_dataset/doc_g981_rot90.jpg,1,90,receipt_00050.png,train
981,/kaggle/working/real_text_10k_dataset/doc_g981_rot180.jpg,2,180,receipt_00050.png,train
981,/kaggle/working/real_text_10k_dataset/doc_g981_rot270.jpg,3,270,receipt_00050.png,train
982,/kaggle/working/real_text_10k_dataset/doc_g982_rot0.jpg,0,0,PUBLICATIONS036746-6.tif,train
982,/kaggle/working/real_text_10k_dataset/doc_g982_rot90.jpg,1,90,PUBLICATIONS036746-6.tif,train
982,/kaggle/working/real_text_10k_dataset/doc_g982_rot180.jpg,2,180,PUBLICATIONS036746-6.tif,train
982,/kaggle/working/real_text_10k_dataset/doc_g982_rot270.jpg,3,270,PUBLICATIONS036746-6.tif,train
983,/kaggle/working/real_text_10k_dataset/doc_g983_rot0.jpg,0,0,2024484286.tif,train
983,/kaggle/working/real_text_10k_dataset/doc_g983_rot90.jpg,1,90,2024484286.tif,train
983,/kaggle/working/real_text_10k_dataset/doc_g983_rot180.jpg,2,180,2024484286.tif,train
983,/kaggle/working/real_text_10k_dataset/doc_g983_rot270.jpg,3,270,2024484286.tif,train
984,/kaggle/working/real_text_10k_dataset/doc_g984_rot0.jpg,0,0,40047224-7225.tif,train
984,/kaggle/working/real_text_10k_dataset/doc_g984_rot90.jpg,1,90,40047224-7225.tif,train
984,/kaggle/working/real_text_10k_dataset/doc_g984_rot180.jpg,2,180,40047224-7225.tif,train
984,/kaggle/working/real_text_10k_dataset/doc_g984_rot270.jpg,3,270,40047224-7225.tif,train
985,/kaggle/working/real_text_10k_dataset/doc_g985_rot0.jpg,0,0,1002404626.tif,train
985,/kaggle/working/real_text_10k_dataset/doc_g985_rot90.jpg,1,90,1002404626.tif,train
985,/kaggle/working/real_text_10k_dataset/doc_g985_rot180.jpg,2,180,1002404626.tif,train
985,/kaggle/working/real_text_10k_dataset/doc_g985_rot270.jpg,3,270,1002404626.tif,train
986,/kaggle/working/real_text_10k_dataset/doc_g986_rot0.jpg,0,0,504524997.tif,train
986,/kaggle/working/real_text_10k_dataset/doc_g986_rot90.jpg,1,90,504524997.tif,train
986,/kaggle/working/real_text_10k_dataset/doc_g986_rot180.jpg,2,180,504524997.tif,train
986,/kaggle/working/real_text_10k_dataset/doc_g986_rot270.jpg,3,270,504524997.tif,train
987,/kaggle/working/real_text_10k_dataset/doc_g987_rot0.jpg,0,0,0060189751.tif,train
987,/kaggle/working/real_text_10k_dataset/doc_g987_rot90.jpg,1,90,0060189751.tif,train
987,/kaggle/working/real_text_10k_dataset/doc_g987_rot180.jpg,2,180,0060189751.tif,train
987,/kaggle/working/real_text_10k_dataset/doc_g987_rot270.jpg,3,270,0060189751.tif,train
988,/kaggle/working/real_text_10k_dataset/doc_g988_rot0.jpg,0,0,2023644953.tif,train
988,/kaggle/working/real_text_10k_dataset/doc_g988_rot90.jpg,1,90,2023644953.tif,train
988,/kaggle/working/real_text_10k_dataset/doc_g988_rot180.jpg,2,180,2023644953.tif,train
988,/kaggle/working/real_text_10k_dataset/doc_g988_rot270.jpg,3,270,2023644953.tif,train
989,/kaggle/working/real_text_10k_dataset/doc_g989_rot0.jpg,0,0,99127248.tif,train
989,/kaggle/working/real_text_10k_dataset/doc_g989_rot90.jpg,1,90,99127248.tif,train
989,/kaggle/working/real_text_10k_dataset/doc_g989_rot180.jpg,2,180,99127248.tif,train
989,/kaggle/working/real_text_10k_dataset/doc_g989_rot270.jpg,3,270,99127248.tif,train
990,/kaggle/working/real_text_10k_dataset/doc_g990_rot0.jpg,0,0,10357089_10357107.tif,train
990,/kaggle/working/real_text_10k_dataset/doc_g990_rot90.jpg,1,90,10357089_10357107.tif,train
990,/kaggle/working/real_text_10k_dataset/doc_g990_rot180.jpg,2,180,10357089_10357107.tif,train
990,/kaggle/working/real_text_10k_dataset/doc_g990_rot270.jpg,3,270,10357089_10357107.tif,train
991,/kaggle/working/real_text_10k_dataset/doc_g991_rot0.jpg,0,0,2028693178.tif,train
991,/kaggle/working/real_text_10k_dataset/doc_g991_rot90.jpg,1,90,2028693178.tif,train
991,/kaggle/working/real_text_10k_dataset/doc_g991_rot180.jpg,2,180,2028693178.tif,train
991,/kaggle/working/real_text_10k_dataset/doc_g991_rot270.jpg,3,270,2028693178.tif,train
992,/kaggle/working/real_text_10k_dataset/doc_g992_rot0.jpg,0,0,1000116719_1000116724.tif,train
992,/kaggle/working/real_text_10k_dataset/doc_g992_rot90.jpg,1,90,1000116719_1000116724.tif,train
992,/kaggle/working/real_text_10k_dataset/doc_g992_rot180.jpg,2,180,1000116719_1000116724.tif,train
992,/kaggle/working/real_text_10k_dataset/doc_g992_rot270.jpg,3,270,1000116719_1000116724.tif,train
993,/kaggle/working/real_text_10k_dataset/doc_g993_rot0.jpg,0,0,50442616-2617.tif,train
993,/kaggle/working/real_text_10k_dataset/doc_g993_rot90.jpg,1,90,50442616-2617.tif,train
993,/kaggle/working/real_text_10k_dataset/doc_g993_rot180.jpg,2,180,50442616-2617.tif,train
993,/kaggle/working/real_text_10k_dataset/doc_g993_rot270.jpg,3,270,50442616-2617.tif,train
994,/kaggle/working/real_text_10k_dataset/doc_g994_rot0.jpg,0,0,504922636+-2643.tif,test
994,/kaggle/working/real_text_10k_dataset/doc_g994_rot90.jpg,1,90,504922636+-2643.tif,test
994,/kaggle/working/real_text_10k_dataset/doc_g994_rot180.jpg,2,180,504922636+-2643.tif,test
994,/kaggle/working/real_text_10k_dataset/doc_g994_rot270.jpg,3,270,504922636+-2643.tif,test
995,/kaggle/working/real_text_10k_dataset/doc_g995_rot0.jpg,0,0,88998791.tif,train
995,/kaggle/working/real_text_10k_dataset/doc_g995_rot90.jpg,1,90,88998791.tif,train
995,/kaggle/working/real_text_10k_dataset/doc_g995_rot180.jpg,2,180,88998791.tif,train
995,/kaggle/working/real_text_10k_dataset/doc_g995_rot270.jpg,3,270,88998791.tif,train
996,/kaggle/working/real_text_10k_dataset/doc_g996_rot0.jpg,0,0,518139171+-9173.tif,train
996,/kaggle/working/real_text_10k_dataset/doc_g996_rot90.jpg,1,90,518139171+-9173.tif,train
996,/kaggle/working/real_text_10k_dataset/doc_g996_rot180.jpg,2,180,518139171+-9173.tif,train
996,/kaggle/working/real_text_10k_dataset/doc_g996_rot270.jpg,3,270,518139171+-9173.tif,train
997,/kaggle/working/real_text_10k_dataset/doc_g997_rot0.jpg,0,0,2084573574a.tif,train
997,/kaggle/working/real_text_10k_dataset/doc_g997_rot90.jpg,1,90,2084573574a.tif,train
997,/kaggle/working/real_text_10k_dataset/doc_g997_rot180.jpg,2,180,2084573574a.tif,train
997,/kaggle/working/real_text_10k_dataset/doc_g997_rot270.jpg,3,270,2084573574a.tif,train
998,/kaggle/working/real_text_10k_dataset/doc_g998_rot0.jpg,0,0,ton01702.80_ton01702.82.tif,train
998,/kaggle/working/real_text_10k_dataset/doc_g998_rot90.jpg,1,90,ton01702.80_ton01702.82.tif,train
998,/kaggle/working/real_text_10k_dataset/doc_g998_rot180.jpg,2,180,ton01702.80_ton01702.82.tif,train
998,/kaggle/working/real_text_10k_dataset/doc_g998_rot270.jpg,3,270,ton01702.80_ton01702.82.tif,train
999,/kaggle/working/real_text_10k_dataset/doc_g999_rot0.jpg,0,0,0001438607.tif,train
999,/kaggle/working/real_text_10k_dataset/doc_g999_rot90.jpg,1,90,0001438607.tif,train
999,/kaggle/working/real_text_10k_dataset/doc_g999_rot180.jpg,2,180,0001438607.tif,train
999,/kaggle/working/real_text_10k_dataset/doc_g999_rot270.jpg,3,270,0001438607.tif,train
1000,/kaggle/working/real_text_10k_dataset/doc_g1000_rot0.jpg,0,0,40015392-5396.tif,train
1000,/kaggle/working/real_text_10k_dataset/doc_g1000_rot90.jpg,1,90,40015392-5396.tif,train
1000,/kaggle/working/real_text_10k_dataset/doc_g1000_rot180.jpg,2,180,40015392-5396.tif,train
1000,/kaggle/working/real_text_10k_dataset/doc_g1000_rot270.jpg,3,270,40015392-5396.tif,train
1001,/kaggle/working/real_text_10k_dataset/doc_g1001_rot0.jpg,0,0,0060031775.tif,val
1001,/kaggle/working/real_text_10k_dataset/doc_g1001_rot90.jpg,1,90,0060031775.tif,val
1001,/kaggle/working/real_text_10k_dataset/doc_g1001_rot180.jpg,2,180,0060031775.tif,val
1001,/kaggle/working/real_text_10k_dataset/doc_g1001_rot270.jpg,3,270,0060031775.tif,val
1002,/kaggle/working/real_text_10k_dataset/doc_g1002_rot0.jpg,0,0,508551943.tif,train
1002,/kaggle/working/real_text_10k_dataset/doc_g1002_rot90.jpg,1,90,508551943.tif,train
1002,/kaggle/working/real_text_10k_dataset/doc_g1002_rot180.jpg,2,180,508551943.tif,train
1002,/kaggle/working/real_text_10k_dataset/doc_g1002_rot270.jpg,3,270,508551943.tif,train
1003,/kaggle/working/real_text_10k_dataset/doc_g1003_rot0.jpg,0,0,117.jpg,train
1003,/kaggle/working/real_text_10k_dataset/doc_g1003_rot90.jpg,1,90,117.jpg,train
1003,/kaggle/working/real_text_10k_dataset/doc_g1003_rot180.jpg,2,180,117.jpg,train
1003,/kaggle/working/real_text_10k_dataset/doc_g1003_rot270.jpg,3,270,117.jpg,train
1004,/kaggle/working/real_text_10k_dataset/doc_g1004_rot0.jpg,0,0,2501708003_8010.tif,train
1004,/kaggle/working/real_text_10k_dataset/doc_g1004_rot90.jpg,1,90,2501708003_8010.tif,train
1004,/kaggle/working/real_text_10k_dataset/doc_g1004_rot180.jpg,2,180,2501708003_8010.tif,train
1004,/kaggle/working/real_text_10k_dataset/doc_g1004_rot270.jpg,3,270,2501708003_8010.tif,train
1005,/kaggle/working/real_text_10k_dataset/doc_g1005_rot0.jpg,0,0,2505373040.tif,train
1005,/kaggle/working/real_text_10k_dataset/doc_g1005_rot90.jpg,1,90,2505373040.tif,train
1005,/kaggle/working/real_text_10k_dataset/doc_g1005_rot180.jpg,2,180,2505373040.tif,train
1005,/kaggle/working/real_text_10k_dataset/doc_g1005_rot270.jpg,3,270,2505373040.tif,train
1006,/kaggle/working/real_text_10k_dataset/doc_g1006_rot0.jpg,0,0,2505366238_6239.tif,train
1006,/kaggle/working/real_text_10k_dataset/doc_g1006_rot90.jpg,1,90,2505366238_6239.tif,train
1006,/kaggle/working/real_text_10k_dataset/doc_g1006_rot180.jpg,2,180,2505366238_6239.tif,train
1006,/kaggle/working/real_text_10k_dataset/doc_g1006_rot270.jpg,3,270,2505366238_6239.tif,train
1007,/kaggle/working/real_text_10k_dataset/doc_g1007_rot0.jpg,0,0,2030279657.tif,train
1007,/kaggle/working/real_text_10k_dataset/doc_g1007_rot90.jpg,1,90,2030279657.tif,train
1007,/kaggle/working/real_text_10k_dataset/doc_g1007_rot180.jpg,2,180,2030279657.tif,train
1007,/kaggle/working/real_text_10k_dataset/doc_g1007_rot270.jpg,3,270,2030279657.tif,train
1008,/kaggle/working/real_text_10k_dataset/doc_g1008_rot0.jpg,0,0,1002905537.tif,train
1008,/kaggle/working/real_text_10k_dataset/doc_g1008_rot90.jpg,1,90,1002905537.tif,train
1008,/kaggle/working/real_text_10k_dataset/doc_g1008_rot180.jpg,2,180,1002905537.tif,train
1008,/kaggle/working/real_text_10k_dataset/doc_g1008_rot270.jpg,3,270,1002905537.tif,train
1009,/kaggle/working/real_text_10k_dataset/doc_g1009_rot0.jpg,0,0,2078802302.tif,train
1009,/kaggle/working/real_text_10k_dataset/doc_g1009_rot90.jpg,1,90,2078802302.tif,train
1009,/kaggle/working/real_text_10k_dataset/doc_g1009_rot180.jpg,2,180,2078802302.tif,train
1009,/kaggle/working/real_text_10k_dataset/doc_g1009_rot270.jpg,3,270,2078802302.tif,train
1010,/kaggle/working/real_text_10k_dataset/doc_g1010_rot0.jpg,0,0,receipt_00087.png,train
1010,/kaggle/working/real_text_10k_dataset/doc_g1010_rot90.jpg,1,90,receipt_00087.png,train
1010,/kaggle/working/real_text_10k_dataset/doc_g1010_rot180.jpg,2,180,receipt_00087.png,train
1010,/kaggle/working/real_text_10k_dataset/doc_g1010_rot270.jpg,3,270,receipt_00087.png,train
1011,/kaggle/working/real_text_10k_dataset/doc_g1011_rot0.jpg,0,0,528050631+-0640.tif,train
1011,/kaggle/working/real_text_10k_dataset/doc_g1011_rot90.jpg,1,90,528050631+-0640.tif,train
1011,/kaggle/working/real_text_10k_dataset/doc_g1011_rot180.jpg,2,180,528050631+-0640.tif,train
1011,/kaggle/working/real_text_10k_dataset/doc_g1011_rot270.jpg,3,270,528050631+-0640.tif,train
1012,/kaggle/working/real_text_10k_dataset/doc_g1012_rot0.jpg,0,0,2072098092.tif,val
1012,/kaggle/working/real_text_10k_dataset/doc_g1012_rot90.jpg,1,90,2072098092.tif,val
1012,/kaggle/working/real_text_10k_dataset/doc_g1012_rot180.jpg,2,180,2072098092.tif,val
1012,/kaggle/working/real_text_10k_dataset/doc_g1012_rot270.jpg,3,270,2072098092.tif,val
1013,/kaggle/working/real_text_10k_dataset/doc_g1013_rot0.jpg,0,0,50009935.tif,train
1013,/kaggle/working/real_text_10k_dataset/doc_g1013_rot90.jpg,1,90,50009935.tif,train
1013,/kaggle/working/real_text_10k_dataset/doc_g1013_rot180.jpg,2,180,50009935.tif,train
1013,/kaggle/working/real_text_10k_dataset/doc_g1013_rot270.jpg,3,270,50009935.tif,train
1014,/kaggle/working/real_text_10k_dataset/doc_g1014_rot0.jpg,0,0,523450231+-0240.tif,train
1014,/kaggle/working/real_text_10k_dataset/doc_g1014_rot90.jpg,1,90,523450231+-0240.tif,train
1014,/kaggle/working/real_text_10k_dataset/doc_g1014_rot180.jpg,2,180,523450231+-0240.tif,train
1014,/kaggle/working/real_text_10k_dataset/doc_g1014_rot270.jpg,3,270,523450231+-0240.tif,train
1015,/kaggle/working/real_text_10k_dataset/doc_g1015_rot0.jpg,0,0,50383490-3491.tif,test
1015,/kaggle/working/real_text_10k_dataset/doc_g1015_rot90.jpg,1,90,50383490-3491.tif,test
1015,/kaggle/working/real_text_10k_dataset/doc_g1015_rot180.jpg,2,180,50383490-3491.tif,test
1015,/kaggle/working/real_text_10k_dataset/doc_g1015_rot270.jpg,3,270,50383490-3491.tif,test
1016,/kaggle/working/real_text_10k_dataset/doc_g1016_rot0.jpg,0,0,503328669_503328670.tif,train
1016,/kaggle/working/real_text_10k_dataset/doc_g1016_rot90.jpg,1,90,503328669_503328670.tif,train
1016,/kaggle/working/real_text_10k_dataset/doc_g1016_rot180.jpg,2,180,503328669_503328670.tif,train
1016,/kaggle/working/real_text_10k_dataset/doc_g1016_rot270.jpg,3,270,503328669_503328670.tif,train
1017,/kaggle/working/real_text_10k_dataset/doc_g1017_rot0.jpg,0,0,2075584729.tif,train
1017,/kaggle/working/real_text_10k_dataset/doc_g1017_rot90.jpg,1,90,2075584729.tif,train
1017,/kaggle/working/real_text_10k_dataset/doc_g1017_rot180.jpg,2,180,2075584729.tif,train
1017,/kaggle/working/real_text_10k_dataset/doc_g1017_rot270.jpg,3,270,2075584729.tif,train
1018,/kaggle/working/real_text_10k_dataset/doc_g1018_rot0.jpg,0,0,tcal0249318_9319.tif,val
1018,/kaggle/working/real_text_10k_dataset/doc_g1018_rot90.jpg,1,90,tcal0249318_9319.tif,val
1018,/kaggle/working/real_text_10k_dataset/doc_g1018_rot180.jpg,2,180,tcal0249318_9319.tif,val
1018,/kaggle/working/real_text_10k_dataset/doc_g1018_rot270.jpg,3,270,tcal0249318_9319.tif,val
1019,/kaggle/working/real_text_10k_dataset/doc_g1019_rot0.jpg,0,0,0001219506.tif,test
1019,/kaggle/working/real_text_10k_dataset/doc_g1019_rot90.jpg,1,90,0001219506.tif,test
1019,/kaggle/working/real_text_10k_dataset/doc_g1019_rot180.jpg,2,180,0001219506.tif,test
1019,/kaggle/working/real_text_10k_dataset/doc_g1019_rot270.jpg,3,270,0001219506.tif,test
1020,/kaggle/working/real_text_10k_dataset/doc_g1020_rot0.jpg,0,0,2060370004_2060370074.tif,train
1020,/kaggle/working/real_text_10k_dataset/doc_g1020_rot90.jpg,1,90,2060370004_2060370074.tif,train
1020,/kaggle/working/real_text_10k_dataset/doc_g1020_rot180.jpg,2,180,2060370004_2060370074.tif,train
1020,/kaggle/working/real_text_10k_dataset/doc_g1020_rot270.jpg,3,270,2060370004_2060370074.tif,train
1021,/kaggle/working/real_text_10k_dataset/doc_g1021_rot0.jpg,0,0,2057768153.tif,train
1021,/kaggle/working/real_text_10k_dataset/doc_g1021_rot90.jpg,1,90,2057768153.tif,train
1021,/kaggle/working/real_text_10k_dataset/doc_g1021_rot180.jpg,2,180,2057768153.tif,train
1021,/kaggle/working/real_text_10k_dataset/doc_g1021_rot270.jpg,3,270,2057768153.tif,train
1022,/kaggle/working/real_text_10k_dataset/doc_g1022_rot0.jpg,0,0,500597789+-7793a.tif,train
1022,/kaggle/working/real_text_10k_dataset/doc_g1022_rot90.jpg,1,90,500597789+-7793a.tif,train
1022,/kaggle/working/real_text_10k_dataset/doc_g1022_rot180.jpg,2,180,500597789+-7793a.tif,train
1022,/kaggle/working/real_text_10k_dataset/doc_g1022_rot270.jpg,3,270,500597789+-7793a.tif,train
1023,/kaggle/working/real_text_10k_dataset/doc_g1023_rot0.jpg,0,0,1000284240.tif,train
1023,/kaggle/working/real_text_10k_dataset/doc_g1023_rot90.jpg,1,90,1000284240.tif,train
1023,/kaggle/working/real_text_10k_dataset/doc_g1023_rot180.jpg,2,180,1000284240.tif,train
1023,/kaggle/working/real_text_10k_dataset/doc_g1023_rot270.jpg,3,270,1000284240.tif,train
1024,/kaggle/working/real_text_10k_dataset/doc_g1024_rot0.jpg,0,0,500576460+-6460.tif,train
1024,/kaggle/working/real_text_10k_dataset/doc_g1024_rot90.jpg,1,90,500576460+-6460.tif,train
1024,/kaggle/working/real_text_10k_dataset/doc_g1024_rot180.jpg,2,180,500576460+-6460.tif,train
1024,/kaggle/working/real_text_10k_dataset/doc_g1024_rot270.jpg,3,270,500576460+-6460.tif,train
1025,/kaggle/working/real_text_10k_dataset/doc_g1025_rot0.jpg,0,0,2050763069.tif,train
1025,/kaggle/working/real_text_10k_dataset/doc_g1025_rot90.jpg,1,90,2050763069.tif,train
1025,/kaggle/working/real_text_10k_dataset/doc_g1025_rot180.jpg,2,180,2050763069.tif,train
1025,/kaggle/working/real_text_10k_dataset/doc_g1025_rot270.jpg,3,270,2050763069.tif,train
1026,/kaggle/working/real_text_10k_dataset/doc_g1026_rot0.jpg,0,0,515626578+-6578.tif,train
